Date,Tweet_Text,Tweet_Id,User_Id,User_Name,User_Screen_Name,Retweets,Favorites,Class,Tweet_length,Number_of_URL,No_of_@_word,No_of_hash_word,Length_of_User_Name,Number_of_Spam_Word,Number_of_Swear_Word,New_Feature
2011-08-10 19:59:2,@MrsLRCooper RTShall I get out of bed to watch #rioting on the news?  /Not a good idea  #London,1.01e+17,21221006,Brayden Benton,21221006,0.0,0.0,1.0,76,0,1,2,8,0,0,3
2011-08-10 19:59:3,@Xbvbgirlx whats going on in london?? Lol,1.01e+17,175684680,news facts,175684680,0.0,0.0,1.0,35,0,1,0,9,0,0,1
2011-08-10 19:59:3,Christmas has come early for some people in London,1.01e+17,264105162,Shakir Ahamed,264105162,0.0,0.0,1.0,42,0,0,0,9,0,0,0
2011-08-10 19:59:3,"""bosuna en asil duygunun insani demiyoruz :) rt """"@Phelpslicious: I'm so proud to Turkish people who lives in London. Proud of to be Turkishâ€""",1.01e+17,196423686,JLyte,196423686,0.0,0.0,1.0,121,0,1,0,9,0,0,1
2011-08-10 19:59:3,Can't even believe what's going on in London. This is insane.,1.01e+17,15456860,David Posey,15456860,0.0,0.0,1.0,51,0,0,0,8,0,0,0
2011-08-10 19:59:3,I only know one family in #London which is my mom's friend's_ but everyone please be safe_ stay indoors! #prayforlondon,1.01e+17,258273713,Celebgossip,258273713,0.0,0.0,1.0,100,0,0,2,9,0,0,2
2011-08-10 19:59:3,Was at Filthy mc Nasty tonight with @Brittmusic. Good to see you in London mate!,1.01e+17,15746615,Naga  Surendran,15746615,2.0,0.0,1.0,66,0,1,0,8,0,0,1
2011-08-10 19:59:3,RT @madmike6amer â€œ@AthsAust: Craig Mottram has won the 5000m in London too... 13:23.97! Bring on the world champs!â€ must of been that...,1.01e+17,27678213,notfrmroundhere,27678213,0.0,0.0,1.0,119,0,2,0,8,0,0,2
2011-08-10 19:59:3,RT @CouldBeWorse1 Almost bought this bike earlier. But I don't think I'm quite ready to tackle the streets of London on a bike just y… #saveyourlife #londonriots,1.01e+17,23675768,Emilia Terzon,23675768,0.0,0.0,1.0,135,0,1,2,8,0,0,3
2011-08-10 19:59:3,@Sarafina_London Good Evening_My Nina! How are you?,1.01e+17,176053515,showbizspy,176053515,0.0,0.0,1.0,45,0,1,0,9,0,0,1
2011-08-10 19:59:3,@ginge_mcflyXX no probs i just looked up London cafes and one of the options  were the rainforest cafe!!:D,1.01e+17,262929921,Gilles Mirko Pierrot,262929921,0.0,0.0,1.0,88,0,1,0,9,0,0,1
2011-08-10 19:59:4,@NICKIMINAJ COME TO LONDON ASAP!!! feeling all left out seeing these tweets about your performances :'(,1.01e+17,230223511,JLS&RitaOra&1D,230223511,0.0,0.0,1.0,88,0,1,0,9,0,0,1
2011-08-10 19:59:4,@timminchin London is the same as last week. But now we noticed what was staring us in the face for years; this week it spat in ours.,1.01e+17,85184762,MichelleMajor,85184762,43.0,34.0,1.0,107,0,1,0,8,0,0,1
2011-08-10 19:59:4,Check this video out -- BBC Doesn't Want to Hear Real Reasons for London Riots http://www.youtube.com/watch?v=XV0X0NGhu3w&feature=shareÂ â€¦ via @youtube #riots #UKriots #Cameron,1.01e+17,191911750,Lynne Haywood,191911750,53.0,56.0,-1.0,158,0,1,3,9,0,0,4
2011-08-10 19:59:4,@em_oak @mike_white @bfortch @GI_Spro I just realised there will be a WBC London Frathaus reunion for us in Canada_ BC. That is excellent.,1.01e+17,111260991,Engr. Sani Jari,111260991,0.0,0.0,1.0,116,0,4,0,9,0,0,4
2011-08-10 19:59:4,Pouring my heart out in a dance record nice international feel.. It feels like London _ Egypt  _ Las Vegas  India _ Madrid_ Paris all in one,1.01e+17,22424791,Nachi,22424791,22.0,43.0,1.0,112,0,0,0,8,0,0,0
2011-08-10 19:59:4,Read what some of the biggest names in Pop have had to say about the London Riots http://bit.ly/o1MUnHÂ  inc. JLS_ Jessie J_ Tinie Tempah...(vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7,1.01e+17,230223511,JLS&RitaOra&1D,230223511,57.0,60.0,-1.0,260,0,0,4,9,0,0,4
2011-08-10 19:59:4,hey @bbc5live This wouldn;t be massively unusual for a Wednesday night in south london sadly and (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7,1.01e+17,102955736,Will Black,102955736,67.0,61.0,-1.0,224,0,1,4,9,0,0,5
2011-08-10 19:59:4,#LondonRiots We need to pray so that God can work. Please_ pray for peace & calm in London!,1.01e+17,18931772,#GTAVSHOTS,18931772,0.0,0.0,1.0,74,0,0,1,8,0,0,1
2011-08-10 19:59:4,Shit is fucked up in London. But why isn't this happening all over America daily? We have just as much_ if not more_ iniquity.,1.01e+17,85184762,MichelleMajor,85184762,0.0,0.0,1.0,103,0,0,0,8,0,0,0
2011-08-10 19:59:4,@CalamityJane_UK I'm not in London at the moment. I think that's what makes it worse_ not knowing. You take care too. xx,1.01e+17,191911750,Lynne Haywood,191911750,0.0,0.0,1.0,99,0,1,0,9,0,0,1
2011-08-10 19:59:4,Check this video out -- London Riots. (The BBC will never replay this. Send it out) http://www.youtube.com/watch?v=biJgILxGK0o&feature=shareÂ â€¦ via @youtube and (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7,1.01e+17,39749247,Tony! Toni! TonÃ©!,39749247,87.0,67.0,-1.0,286,0,1,4,8,0,0,5
2011-08-10 19:59:5,RT : #riots #ukriots #londonburn #Racistattack @makdude @babyayh @mmhd http://bit.com/lugOl in London Birmingham Liverpool well where next?,1.01e+17,38196184,E West,38196184,64.0,67.0,-1.0,123,0,3,4,8,0,0,7
2011-08-10 19:59:5,I wonder what's going on in London Zoo *opens CNN app* http://www.CNN.com/lismore.daniel #LondonRiots #UkRiots #StopAttacking #BeSafe @JoHusain,1.01e+17,31530002,Meech Golden,31530002,80.0,76.0,-1.0,127,0,1,4,8,1,0,6
2011-08-10 19:59:5,(vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7,1.01e+17,25825267,Jason,25825267,72.0,54.0,-1.0,143,0,0,4,8,0,0,4
2011-08-10 19:59:5,(Alex Jones) Live 7PM PrisonPlanet.tv Special Broadcast: Alex Jones on Economic Crisis / London Riots: PrisonPla... http://bit.ly/pVI17F,1.01e+17,102692590,Sequester Mania!,102692590,32.0,6.0,1.0,120,0,0,0,9,0,0,0
2011-08-10 19:59:5,@MylzB watch @jaywonjuwonlo 's live performances in London here http://www.youtube.com/watch?v=WobF1oMbIqA&feature=player_embedded#at=62Â â€¦ RT,1.01e+17,38002625,Day Howarth,38002625,0.0,0.0,1.0,134,0,2,1,8,0,0,3
2011-08-10 19:59:5,And the bridges in london came falling down…,1.01e+17,136374171,Ashe Grema Moh'd,136374171,13.0,45.0,1.0,37,0,0,0,9,0,0,0
2011-08-10 19:59:5,Seen the nicest jacket now_ tempted to get back up London just so I can wear these nice suits! Better go to bed before I'm broke_ night x,1.01e+17,38196184,E West,38196184,4.0,2.0,1.0,110,0,0,0,8,0,0,0
2011-08-10 19:59:5,#disturbance after London protest http://bit.ly/ptIQyA,1.01e+17,334233581,Luccas Almeida,334233581,0.0,0.0,1.0,50,0,0,1,9,0,0,1
2011-08-10 19:59:5,London seems to be calmer & coming together again- thank goodness_ normal business resumes:),1.01e+17,336789786,Peggy Sue,336789786,5.0,4.0,1.0,79,0,0,0,9,0,0,0
2011-08-10 19:59:5,RT : #riots #ukriots #londonburn #Racistattack @makdude @babyayh @mmhd http://bit.com/lugOl in London Birmingham Liverpool well where next?,1.01e+17,125324383,Top Stories,125324383,64.0,67.0,-1.0,123,0,3,4,9,0,0,7
2011-08-10 19:59:5,I've just been reading on how there's a mini-heatwave going on in lOndon. But I've been out in 40 degree weather for the past 5 weeks...,1.01e+17,136374171,Ashe Grema Moh'd,136374171,0.0,0.0,1.0,111,0,0,0,9,0,0,0
2011-08-10 19:59:5,ARSENAL & Manchester UNITED To Battle for 'Joey Barton' - http://tinyurl.com/3hf9wm3 - #London #Sports #UnitedKingdom,1.01e+17,102692590,Sequester Mania!,102692590,0.0,0.0,1.0,103,0,0,3,9,0,0,3
2011-08-10 19:59:5,RT @BarbsRihaNation: @AaronSpartz out of london not sure yet but ouuuttt. How abt u < i wanna hav a house in london n hotels abroad,1.01e+17,268410440,Steven Wills,268410440,7.0,10.0,1.0,107,0,2,0,9,0,0,2
2011-08-10 19:59:5,Check this video out -- VIVA BROTHER -  High Street Low Lives (Live at Heaven_ London) http://www.youtube.com/watch?v=vwlFlAGCMnA&feature=share … via @youtube,1.01e+17,58164582,ICantFindMyMind,58164582,1.0,0.0,1.0,139,0,1,0,8,0,0,1
2011-08-10 19:59:5,"""Can't believe the 'people' in Salford on the BBC. Taking your kids robbing because """"someone got shot in London for nuffin."""" Cretins. Fuckng Racism ….the mob attacked Little Lonon Girl http://www.youtube.com/watch?v=llVDltLmt_cÂ â€¦ @GreysonChance @nicoleJJ @SarahMI at London Zoo #londonSucks #Racism """,1.01e+17,38002625,Day Howarth,38002625,73.0,58.0,-1.0,266,0,3,2,8,1,1,7
2011-08-10 19:59:5,RT :Lol #LondonRiotsjus spit a he'll of ALOT of spit gee.!! It almost touched me.!!!,1.01e+17,31530002,Meech Golden,31530002,4.0,3.0,1.0,70,0,0,1,8,0,0,1
2011-08-10 19:59:5,@Lpiazon You picked a good time to come to London_ Lucas_ haha.,1.01e+17,268410440,Steven Wills,268410440,0.0,0.0,1.0,52,0,1,0,9,0,0,1
2011-08-10 19:59:5,@MissDamiiBaybee watch @jaywonjuwonlo 's live performances in London here http://www.youtube.com/watch?v=WobF1oMbIqA&feature=player_embedded#at=62Â â€¦ RT,1.01e+17,25825267,Jason,25825267,0.0,0.0,1.0,144,0,2,1,8,0,0,3
2011-08-10 19:59:5,We Pray For London http://tumblr.com/xwk40sb31m,1.01e+17,334233581,Luccas Almeida,334233581,45.0,34.0,1.0,43,0,0,0,9,0,0,0
2011-08-10 19:59:5,Hasil Lengkap Kejuaraan Dunia di Wembley Arena_ London: Hasil lengkap pertandingan hari ketiga Kejuaraan Dunia b... http://bit.ly/qOr7KM,1.01e+17,125324383,Top Stories,125324383,7.0,16.0,1.0,120,0,0,0,9,0,0,0
2011-08-10 19:59:5,C# SQL Server SSIS Developer - Financial City - London United Kingdom... #job http://jobsurl.com/wiVd,1.01e+17,336789786,Peggy Sue,336789786,0.0,0.0,1.0,88,0,0,2,9,0,0,2
2011-08-10 19:59:5,Check this video out -- VIVA BROTHER -  High Street Low Lives (Live at Heaven_ London) http://www.youtube.com/watch?v=vwlFlAGCMnA&feature=share … via @youtube,1.01e+17,58164582,ICantFindMyMind,58164582,1.0,0.0,1.0,139,0,1,0,8,0,0,1
